cep_origem;latitude_origem;longitude_origem;cep_destino;latitude_destino;longitude_destino
08151-000;-23.5076249;-46.4044739;01503-000;-23.5561437;-46.6361277
03273-000;-23.5818823;-46.5522869;04734-000;-23.6486831;-46.7029558
05433-000;-23.5538359;-46.6904554;04534-000;-23.583625;-46.671177
03275-000;-23.590130600000002;-46.5522611;04702-000;-23.6271435;-46.6880429
08245-000;-23.5225461;-46.440506899999995;04546-000;-23.6004747;-46.6754009
02652-000;-23.4589495;-46.6536047;03695-000;-23.5270479;-46.4948244
02512-000;-23.5130391;-46.6597146;04026-000;-23.5968532;-46.6478987
03633-000;-23.529278;-46.5471732;01241-000;-23.5454503;-46.657416999999995
04183-000;-23.644471399999997;-46.598017999999996;04076-000;-23.6118868;-46.65755919999999
01238-000;-23.543557800000002;-46.6567873;05434-000;-23.5556948;-46.6903162
02017-000;-23.5000629;-46.6302681;04661-000;-23.657746600000003;-46.6789846
04106-000;-23.5805454;-46.6339889;02256-000;-23.4754203;-46.58719
03066-000;-23.5377129;-46.5748489;05541-000;-23.5884137;-46.74307659999999
03944-000;-23.6014749;-46.493300899999994;04509-000;-23.5908751;-46.6717412
03909-000;-23.5869914;-46.5103799;03685-000;-23.5247247;-46.4778499
04870-000;-23.7813117;-46.7430136;03061-000;-23.5411689;-46.585665999999996
05372-000;-23.583808899999998;-46.76084470000001;03938-000;-23.591944100000003;-46.504275299999996
03287-000;-23.594804999999997;-46.534862100000005;03145-000;-23.5915359;-46.5722508
03976-000;-23.610073;-46.494712400000004;05092-000;-23.5152829;-46.71521729999999
04646-000;-23.6433516;-46.674806700000005;02952-000;-23.469977399999998;-46.720117200000004
03112-000;-23.5497004;-46.5960461;01549-000;-23.5752973;-46.6159858
01539-000;-23.569300199999997;-46.62070139999999;03366-000;-23.565567;-46.5361889
03929-000;-23.6051793;-46.487866499999996;04143-000;-23.6206338;-46.633139299999996
05171-000;-23.477853500000002;-46.747953100000004;05303-000;-23.528672699999998;-46.7297698
04870-000;-23.7813117;-46.7430136;01135-000;-23.5232514;-46.6528609
03376-000;-23.577981;-46.539660299999994;04542-000;-23.588834;-46.6828144
08250-000;-23.5492773;-46.436055100000004;01416-000;-23.5582407;-46.6657133
08080-000;-23.491757699999997;-46.42898539999999;03167-000;-23.5666143;-46.5877553
03937-000;-23.585983600000002;-46.50101189999999;03889-000;-23.5170405;-46.4762808
04401-000;-23.662454699999998;-46.6643689;02034-000;-23.5033329;-46.62354439999999
01238-000;-23.543557800000002;-46.6567873;05337-000;-23.5506872;-46.751465100000004
04417-000;-23.6788078;-46.634936700000004;05730-000;-23.6424848;-46.74137279999999
03758-000;-23.5045804;-46.50001899999999;05756-000;-23.623969;-46.75138949999999
03058-000;-23.537906399999997;-46.58828200000001;02564-000;-23.488398999999998;-46.668065399999996
04904-000;-23.6702544;-46.735504399999996;04296-000;-23.618373899999998;-46.6055364
04816-000;-23.7052401;-46.68550140000001;03360-000;-23.5697294;-46.545334000000004
04691-000;-23.6668358;-46.6931531;03061-000;-23.5411689;-46.585665999999996
03918-000;-23.591975100000003;-46.5195218;04140-000;-23.607492699999998;-46.633682799999995
03946-000;-23.5973393;-46.4882764;05416-000;-23.5613642;-46.6876063
02612-000;-23.4709174;-46.6644368;05756-000;-23.623969;-46.75138949999999
04119-000;-23.592943899999998;-46.6351992;05125-000;-23.500673000000003;-46.73901970000001
01021-000;-23.5449428;-46.6323695;05842-000;-23.6513986;-46.741719700000004
02041-000;-23.4921174;-46.61804179999999;05435-000;-23.551359299999998;-46.690715600000004
02423-000;-23.469236;-46.63297;03470-000;-23.571233399999997;-46.5247773
05367-000;-23.572384200000002;-46.7563129;01403-000;-23.569487300000002;-46.6541838
02854-000;-23.458472399999998;-46.697457299999996;04012-000;-23.5821128;-46.6456512
08191-000;-23.4834662;-46.3828667;02403-000;-23.4945331;-46.6274206
02033-000;-23.5011783;-46.61439499999999;02721-000;-23.471459399999997;-46.6665266
03016-000;-23.5379197;-46.6183051;03572-000;-23.5728721;-46.4983075
03577-000;-23.5502088;-46.503188200000004;02807-000;-23.473539300000002;-46.7012206
02652-000;-23.4589495;-46.6536047;02971-000;-23.487773699999998;-46.7097808
02045-000;-23.4982006;-46.6156404;04950-000;-23.7230532;-46.7644086
04816-000;-23.7052401;-46.68550140000001;04195-000;-23.6569719;-46.61322879999999
03112-000;-23.5497004;-46.5960461;03968-000;-23.6026775;-46.473347600000004
03720-000;-23.501994;-46.532772200000004;04470-000;-23.7144974;-46.653637200000006
04805-000;-23.7153858;-46.702532899999994;03687-000;-23.529474800000003;-46.487628799999996
03324-000;-23.549224399999996;-46.56804279999999;05092-000;-23.5152829;-46.71521729999999
01306-000;-23.5511552;-46.648207299999996;04616-000;-23.6204782;-46.6720429
08050-000;-23.504139300000002;-46.4467791;08160-000;-23.5034425;-46.4112724
02969-000;-23.4847277;-46.714914;02020-000;-23.4957589;-46.6323516
04816-000;-23.7052401;-46.68550140000001;04858-000;-23.770855800000003;-46.7059248
04296-000;-23.618373899999998;-46.6055364;02335-000;-23.4816915;-46.617743299999994
04119-000;-23.592943899999998;-46.6351992;05763-000;-23.6431842;-46.7619836
04855-000;-23.7560092;-46.6870888;03649-000;-23.526707199999997;-46.52388819999999
03690-000;-23.527349800000003;-46.4790647;05672-000;-23.588391;-46.6962628
02730-000;-23.499448899999997;-46.6918675;04784-000;-23.691764000000003;-46.71521729999999
03223-000;-23.5888575;-46.562051000000004;04446-000;-23.689108800000003;-46.683583
03478-000;-23.569009299999998;-46.5145079;05852-000;-23.665418399999997;-46.753457
08223-000;-23.5262763;-46.466044700000005;02939-000;-23.473405;-46.7321349
02990-000;-23.4311006;-46.72542979999999;05589-000;-23.576045399999998;-46.7388086
04145-000;-23.6164129;-46.63158199999999;04652-000;-23.662454699999998;-46.6643689
04661-000;-23.657746600000003;-46.6789846;04288-000;-23.6113478;-46.6137321
03156-000;-23.5811754;-46.5698414;02738-000;-23.4886301;-46.6880403
03322-000;-23.549224399999996;-46.56804279999999;04346-000;-23.642082100000003;-46.6557623
03908-000;-23.5820914;-46.5071588;05894-000;-23.658370899999998;-46.789343
04815-000;-23.7053263;-46.7023986;02557-000;-23.4991307;-46.6735519
03624-000;-23.513355100000002;-46.508798299999995;05724-000;-23.6424848;-46.74137279999999
04313-000;-23.6395034;-46.6404461;04932-000;-23.677018;-46.7553312
04045-000;-23.609336300000002;-46.63780260000001;05302-000;-23.529871399999998;-46.7277481
01309-000;-23.5569581;-46.65896770000001;05466-000;-23.550872100000003;-46.7178609
03909-000;-23.5869914;-46.5103799;01404-000;-23.566854100000004;-46.654103899999996
03504-000;-23.5361922;-46.53986159999999;01432-000;-23.5787025;-46.666102
08110-000;-23.4972827;-46.402072600000004;05642-000;-23.6195342;-46.73485609999999
03350-000;-23.571315;-46.5621907;01240-000;-23.544088600000002;-46.65801279999999
02357-000;-23.4421337;-46.6102146;04037-000;-23.5960475;-46.639809899999996
03121-000;-23.562102199999998;-46.5978592;05630-000;-23.6078914;-46.736861
08280-000;-23.557155899999998;-46.466515799999996;01423-000;-23.567162;-46.658908700000005
03350-000;-23.571315;-46.5621907;01415-000;-23.5534628;-46.65831379999999
03515-000;-23.5381596;-46.5279816;04313-000;-23.6395034;-46.6404461
01512-000;-23.5539527;-46.6311295;03811-000;-23.489574800000003;-46.4807749
03195-000;-23.566570600000002;-46.5879757;08061-000;-23.502056;-46.4638334
03640-000;-23.530085800000002;-46.538563200000006;02475-000;-23.483003600000004;-46.648339299999996
02673-000;-23.458607100000002;-46.6735519;01534-000;-23.5690497;-46.62695120000001
04883-000;-23.8098035;-46.7357609;02941-000;-23.4800649;-46.7216223
04833-000;-23.7383177;-46.70028920000001;05590-000;-23.5758439;-46.7307162
05451-000;-23.544468600000002;-46.703776;05363-000;-23.572941600000004;-46.747817700000006
02118-000;-23.517542300000002;-46.58912479999999;02236-000;-23.4740186;-46.566657299999996
08041-000;-23.5181818;-46.4436578;05311-000;-23.531598300000002;-46.7418047
05639-000;-23.6091;-46.739991499999995;05133-000;-23.503157199999997;-46.7467325
03937-000;-23.585983600000002;-46.50101189999999;01510-000;-23.5567367;-46.634143200000004
02357-000;-23.4421337;-46.6102146;01227-000;-23.541288199999997;-46.6555295
02925-000;-23.5008851;-46.69974939999999;02020-000;-23.4957589;-46.6323516
01129-000;-23.5233212;-46.645051200000005;05427-000;-23.5648444;-46.6955237
02350-000;-23.4585273;-46.61990429999999;04844-000;-23.7495753;-46.703136799999996
02537-000;-23.490485500000002;-46.6533609;05501-000;-23.5702288;-46.705918100000005
04691-000;-23.6668358;-46.6931531;01201-000;-23.531360100000004;-46.6436673
05854-000;-23.661872;-46.7639005;04548-000;-23.602414000000003;-46.6761701
02670-000;-23.4670108;-46.663306;05145-000;-23.5038602;-46.7186146
03694-000;-23.539846100000002;-46.47656629999999;03306-000;-23.5453468;-46.57555439999999
02017-000;-23.5000629;-46.6302681;03128-000;-23.5789133;-46.586878999999996
04046-000;-23.6094836;-46.6380689;01507-000;-23.558222;-46.632723799999994
02227-000;-23.479626100000004;-46.5722508;04173-000;-23.640203399999997;-46.610412100000005
05119-000;-23.4974503;-46.73553029999999;02421-000;-23.4744306;-46.63473399999999
03424-000;-23.550636100000002;-46.540859000000005;04896-000;-23.8511742;-46.69696210000001
03402-000;-23.542047600000004;-46.5489521;05460-000;-23.5501464;-46.71131079999999
02402-000;-23.4981575;-46.62575589999999;05835-000;-23.6424848;-46.74137279999999
03112-000;-23.5497004;-46.5960461;05372-000;-23.583808899999998;-46.76084470000001
08220-000;-23.5367422;-46.46762400000001;05345-000;-23.5547256;-46.7424773
02218-000;-23.486616100000003;-46.584663299999995;05508-000;-23.5677919;-46.7295179
03411-000;-23.5485885;-46.5472088;03978-000;-23.616174800000003;-46.502007
03476-000;-23.572284399999997;-46.5142096;02357-000;-23.4421337;-46.6102146
03126-000;-23.581913;-46.59102439999999;04195-000;-23.6569719;-46.61322879999999
02353-000;-23.4503848;-46.604789399999994;04145-000;-23.6164129;-46.63158199999999
04846-000;-23.7570314;-46.67657;03518-000;-23.5450102;-46.5250194
04691-000;-23.6668358;-46.6931531;03348-000;-23.565749399999998;-46.5619839
02131-000;-23.505099800000004;-46.5846265;03150-000;-23.581913;-46.59102439999999
03553-000;-23.5339879;-46.505422100000004;04001-000;-23.5702784;-46.65019829999999
08290-000;-23.5487008;-46.4474039;04730-000;-23.6420982;-46.7199013
04558-000;-23.6073994;-46.6801617;04205-000;-23.5810908;-46.605915700000004
02041-000;-23.4921174;-46.61804179999999;01424-000;-23.5711412;-46.6580589
02712-000;-23.5048684;-46.6757249;03361-000;-23.570956699999996;-46.5309696
08431-000;-23.534172199999997;-46.424589399999995;04736-000;-23.6490664;-46.700222100000005
01031-000;-23.5425893;-46.6346352;08051-000;-23.5154607;-46.46421309999999
08051-000;-23.5154607;-46.46421309999999;03641-000;-23.5270574;-46.5364398
08485-000;-23.596900100000003;-46.40456349999999;03451-000;-23.5643785;-46.5138065
05528-000;-23.597131100000002;-46.7508475;05409-000;-23.5586809;-46.6748032
03934-000;-23.590534100000003;-46.501667499999996;04242-000;-23.6259695;-46.58912
03124-000;-23.568577800000003;-46.5909925;01327-000;-23.5533104;-46.646942200000005
04858-000;-23.770855800000003;-46.7059248;03030-000;-23.526696100000002;-46.61879949999999
03936-000;-23.590162699999997;-46.496410100000006;03575-000;-23.554667499999997;-46.509836
02420-000;-23.4748697;-46.6359062;02223-000;-23.4805192;-46.578274900000004
04363-000;-23.6482796;-46.669374;05707-000;-23.635485;-46.72488380000001
08223-000;-23.5262763;-46.466044700000005;01226-000;-23.5398384;-46.6531041
05036-000;-23.5163686;-46.6905783;04029-000;-23.6115177;-46.6695032
04363-000;-23.6482796;-46.669374;05016-000;-23.5369068;-46.67706939999999
04846-000;-23.7570314;-46.67657;08220-000;-23.5367422;-46.46762400000001
03158-000;-23.581588699999998;-46.5633626;04045-000;-23.609336300000002;-46.63780260000001
01512-000;-23.5539527;-46.6311295;02190-000;-23.502756899999998;-46.56549879999999
02615-000;-23.472797500000002;-46.65288779999999;04387-000;-23.6628389;-46.6524305
04474-000;-23.7102365;-46.637952500000004;05409-000;-23.5586809;-46.6748032
03905-000;-23.5789139;-46.5144605;01232-000;-23.536534;-46.65592279999999
04846-000;-23.7570314;-46.67657;02730-000;-23.499448899999997;-46.6918675
01238-000;-23.543557800000002;-46.6567873;03084-000;-23.5320092;-46.5722508
05586-000;-23.573300500000002;-46.7273775;05379-000;-23.5667101;-46.75392249999999
02670-000;-23.4670108;-46.663306;05653-000;-23.6019733;-46.71763379999999
04846-000;-23.7570314;-46.67657;03242-000;-23.5971908;-46.5443367
03314-000;-23.5387326;-46.56683029999999;03672-000;-23.514634;-46.502038399999996
04846-000;-23.7570314;-46.67657;03064-000;-23.535343700000002;-46.5830194
03015-000;-23.533182;-46.59454350000001;01455-000;-23.580031899999998;-46.6934362
01252-000;-23.5406508;-46.6824559;02518-000;-23.5094116;-46.664815600000004
03934-000;-23.590534100000003;-46.501667499999996;03513-000;-23.5391078;-46.52408459999999
03324-000;-23.549224399999996;-46.56804279999999;02618-000;-23.4672864;-46.65075760000001
03577-000;-23.5502088;-46.503188200000004;04363-000;-23.6482796;-46.669374
01021-000;-23.5449428;-46.6323695;08465-000;-23.5668331;-46.3936691
03215-000;-23.6082789;-46.5576499;01212-000;-23.538663699999997;-46.640479
01512-000;-23.5539527;-46.6311295;05386-000;-23.5665628;-46.757668
03215-000;-23.6082789;-46.5576499;01422-000;-23.566035999999997;-46.6586142
01552-000;-23.570689399999996;-46.6109932;01531-000;-23.5715228;-46.6313181
04753-000;-23.651162;-46.7090565;05460-000;-23.5501464;-46.71131079999999
02188-000;-23.510525;-46.5655908;05033-000;-23.522723100000004;-46.690466
02853-000;-23.4579272;-46.6949907;03645-000;-23.526418300000003;-46.5305725
03936-000;-23.590162699999997;-46.496410100000006;04187-000;-23.6486599;-46.592735600000005
02218-000;-23.486616100000003;-46.584663299999995;08260-000;-23.5761294;-46.444494799999994
03530-000;-23.539945;-46.5224774;04462-000;-23.692491699999998;-46.6611625
05639-000;-23.6091;-46.739991499999995;05588-000;-23.605103600000003;-46.795753600000005
03270-000;-23.6004604;-46.520452299999995;04104-000;-23.576590200000002;-46.6406904
05303-000;-23.528672699999998;-46.7297698;04023-000;-23.5917604;-46.6423085
05033-000;-23.522723100000004;-46.690466;08295-000;-23.547291199999997;-46.45012020000001
01039-000;-23.545008600000003;-46.643566899999996;04313-000;-23.6395034;-46.6404461
04611-000;-23.6275967;-46.67422759999999;04662-000;-23.658916899999998;-46.6990719
03432-000;-23.558143899999997;-46.5382289;03812-000;-23.4931503;-46.4665679
01543-000;-23.5752538;-46.623067299999995;05303-000;-23.528672699999998;-46.7297698
03215-000;-23.6082789;-46.5576499;05884-000;-23.6705495;-46.777726799999996
08120-000;-23.5002972;-46.3936691;03287-000;-23.594804999999997;-46.534862100000005
03912-000;-23.5815255;-46.522881;04739-000;-23.6463908;-46.7004232
02376-000;-23.4575515;-46.628383500000005;05042-000;-23.524913100000003;-46.6991169
03358-000;-23.5652988;-46.550144;04077-000;-23.6074171;-46.6551792
02883-000;-23.4447594;-46.7141005;03283-000;-23.59056;-46.53770309999999
02965-000;-23.4841805;-46.7086424;04522-000;-23.6031192;-46.667516299999996
04890-000;-23.8188252;-46.730462599999996;04776-000;-23.6800642;-46.70624129999999
04652-000;-23.662454699999998;-46.6643689;04090-000;-23.6047974;-46.657255600000006
04571-000;-23.6069438;-46.6954541;03535-000;-23.5406685;-46.513146500000005
03560-000;-23.546207199999998;-46.500950599999996;02430-000;-23.4881882;-46.638236600000006
04107-000;-23.5811883;-46.634944299999994;01322-000;-23.563597;-46.6433796
04128-000;-23.6028727;-46.63165120000001;04118-000;-23.5741677;-46.640412299999994
08120-000;-23.5002972;-46.3936691;01309-000;-23.5569581;-46.65896770000001
02809-000;-23.472699300000002;-46.7046597;02013-000;-23.5025718;-46.6273021
04138-000;-23.609336300000002;-46.63780260000001;04364-000;-23.649344600000003;-46.670649499999996
08050-000;-23.504139300000002;-46.4467791;01415-000;-23.5534628;-46.65831379999999
08223-000;-23.5262763;-46.466044700000005;04195-000;-23.6569719;-46.61322879999999
02041-000;-23.4921174;-46.61804179999999;03111-000;-23.536510800000002;-46.5988079
04167-000;-23.632881;-46.6125018;04124-000;-23.5986006;-46.6221864
03478-000;-23.569009299999998;-46.5145079;03166-000;-23.5497004;-46.5960461
04535-000;-23.590548899999998;-46.6759664;01423-000;-23.567162;-46.658908700000005
03905-000;-23.5789139;-46.5144605;05311-000;-23.531598300000002;-46.7418047
04843-000;-23.7361069;-46.6954144;04222-000;-23.5934367;-46.5935737
02969-000;-23.4847277;-46.714914;04444-000;-23.687969600000002;-46.69015039999999
03572-000;-23.5728721;-46.4983075;03360-000;-23.5697294;-46.545334000000004
04809-000;-23.7159508;-46.69755749999999;04304-000;-23.6268109;-46.6346073
05159-000;-23.4871872;-46.752582200000006;04568-000;-23.612366100000003;-46.6875304
03258-000;-23.6103392;-46.5253457;04615-000;-23.6162082;-46.6757921
08285-000;-23.5545398;-46.4808621;05687-000;-23.6105979;-46.70812960000001
04401-000;-23.662454699999998;-46.6643689;04304-000;-23.6268109;-46.6346073
04046-000;-23.6094836;-46.6380689;04724-000;-23.6463165;-46.7072802
04618-000;-23.626813600000002;-46.67787740000001;04143-000;-23.6206338;-46.633139299999996
03402-000;-23.542047600000004;-46.5489521;03905-000;-23.5789139;-46.5144605
03572-000;-23.5728721;-46.4983075;08061-000;-23.502056;-46.4638334
03573-000;-23.556955399999996;-46.511816700000004;01414-000;-23.5551994;-46.65875339999999
03929-000;-23.6051793;-46.487866499999996;04201-000;-23.575873;-46.6064215
03929-000;-23.6051793;-46.487866499999996;04607-000;-23.6233153;-46.67618820000001
03311-000;-23.547731699999996;-46.5635172;01522-000;-23.558826500000002;-46.615351200000006
03195-000;-23.566570600000002;-46.5879757;04141-000;-23.608222100000003;-46.6291009
03874-000;-23.5118682;-46.495594700000005;05756-000;-23.623969;-46.75138949999999
03821-000;-23.4890401;-46.5030656;08382-000;-23.6210734;-46.4128792
01545-000;-23.578236999999998;-46.6216472;04145-000;-23.6164129;-46.63158199999999
03633-000;-23.529278;-46.5471732;03333-000;-23.5552839;-46.5736133
